"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NPM3",1.01384811719285e-05,1.14558688050876,0.083,0.042,0.139039130791828
"BUD31",1.01475018386714e-05,-0.535054752531511,0.219,0.3,0.139162840215539
"LETMD1",1.02691868364424e-05,0.86634441875822,0.113,0.064,0.140831628274971
"TMEM14A",1.02921778566412e-05,1.51405596009203,0.043,0.014,0.141146927125977
"BCL2L11",1.0427906567954e-05,-1.62989104611989,0.01,0.035,0.143008310672921
"TERF2IP",1.05943892105831e-05,0.507564257997747,0.264,0.19,0.145291453633936
"TPM4",1.09338559469152e-05,-1.10885941118621,0.103,0.161,0.149946900455994
"XPOT",1.10275724232167e-05,1.86038866679329,0.052,0.02,0.151232128211994
"SCNM1",1.12199376011203e-05,-0.466837890756102,0.095,0.155,0.153870224261764
"SAE1",1.14224131249063e-05,0.791652277608607,0.102,0.055,0.156646973594965
"ATP6AP1",1.14740226191788e-05,-0.557677894705369,0.062,0.11,0.157354746199418
"LRRN3",1.15494880201794e-05,2.89697163188534,0.023,0.003,0.15838967870874
"MEI1",1.17472010794373e-05,0.906243406314178,0.101,0.055,0.161101115603403
"PLCB2",1.1883579172719e-05,-1.44552555620685,0.03,0.066,0.162971404774668
"KIAA1551",1.19184059184096e-05,0.875352735621465,0.112,0.064,0.16344901876507
"DHRS7B",1.20723299135875e-05,-1.27461537134943,0.021,0.052,0.16555993243494
"GNG11",1.2110724423914e-05,-5.87788917952645,0.005,0.025,0.166086474749557
"RNF7",1.22058528999468e-05,-0.279349495165337,0.215,0.293,0.167391066669871
"ZNF106",1.22292013018946e-05,-1.14483616703745,0.055,0.102,0.167711266654182
"MORC2",1.22804875331006e-05,2.49112913817938,0.03,0.007,0.168414606028942
"STK4",1.23701908871787e-05,0.630512770678741,0.237,0.171,0.169644797826769
"PARL",1.25108766793389e-05,-0.94915769969781,0.101,0.161,0.171574162780454
"RP11-395A13.2",1.25454268851658e-05,-2.45981665443617,0.005,0.025,0.172047984303164
"TFEC",1.27010616972381e-05,-4.6862600009048,0.001,0.015,0.174182360115924
"FOSL2",1.27091940287834e-05,-1.53239603225169,0.018,0.049,0.174293886910735
"MACROD2",1.27208969502692e-05,-4.77267497630742,0.001,0.015,0.174454380775992
"IFI44L",1.27269567675231e-05,-0.301979974277376,0.231,0.309,0.174537485109812
"CPNE2",1.27849638149602e-05,2.55009080351899,0.035,0.01,0.175332993758364
"COQ7",1.28244236261795e-05,-0.480892576789725,0.094,0.149,0.175874145609426
"EXOC3L1",1.28405305783682e-05,-4.54282543851149,0.001,0.015,0.176095036351742
"SRC",1.29007492051738e-05,-4.09578292789239,0.001,0.015,0.176920874599753
"MLC1",1.30219957691836e-05,-3.22496388789825,0.001,0.015,0.178583649978584
"TRIM25",1.30376341541342e-05,-1.29182120097548,0.018,0.049,0.178798114789796
"PMAIP1",1.3099753238033e-05,-0.459974210644841,0.105,0.165,0.179650015906385
"TTYH2",1.31581809181426e-05,-2.21395846162372,0.005,0.025,0.180451293111408
"PICALM",1.32731490939507e-05,-1.43621183047519,0.028,0.063,0.182027966674439
"SIDT2",1.32889571820064e-05,-1.59596650504334,0.013,0.041,0.182244758794036
"GUSB",1.36268802230375e-05,-0.390581778073758,0.065,0.116,0.186879035378736
"PSMC5",1.36998932056542e-05,0.397024146220612,0.322,0.252,0.187880335422342
"HPGD",1.38842097197056e-05,1.93585922937122,0.031,0.007,0.190408052096043
"STK40",1.39281997984463e-05,-1.43413610975175,0.019,0.05,0.191011332035893
"MFNG",1.39365390658952e-05,0.638405734611234,0.198,0.139,0.191125696749687
"HNRNPH3",1.41508530653311e-05,0.512117308691769,0.21,0.147,0.194064798937951
"ITGAL",1.41565773314802e-05,-0.737082620546804,0.078,0.131,0.19414330152392
"CASP6",1.45289005017979e-05,1.37527252210481,0.056,0.023,0.199249341481656
"SUCLG2",1.45536750590924e-05,0.331965267620786,0.155,0.1,0.199589099760394
"IL6",1.5059372040542e-05,-3.96423761479686,0.001,0.017,0.206524228163993
"FBXL8",1.54785848860417e-05,1.73189020410898,0.035,0.01,0.212273313127176
"TRIB2",1.54873238513709e-05,1.10555024421452,0.055,0.022,0.2123931592977
"SIDT1-AS1",1.55522551861242e-05,0.655994048537656,0.055,0.021,0.213283627622508
"TBC1D22A",1.55834259286753e-05,-1.13293483105353,0.035,0.073,0.213711103185853
"THG1L",1.56543533592367e-05,-1.38386817767585,0.02,0.051,0.214683801968572
"CDKN2D",1.56708055967186e-05,-0.712820399414847,0.191,0.258,0.214909427953398
"TRMT1",1.57365300492059e-05,-0.770978289205883,0.055,0.101,0.21581077309481
"GIMAP2",1.5764963401832e-05,0.689294035601095,0.225,0.162,0.216200708092724
"PFKL",1.58567420054066e-05,-0.621838040485083,0.081,0.135,0.217459359862147
"SNAPIN",1.58866889104874e-05,-1.01138319166056,0.091,0.146,0.217870051718424
"IDH1",1.62916419586902e-05,-0.957079816096449,0.01,0.034,0.223423577821477
"GPR35",1.63648232768118e-05,-0.971600306273286,0.004,0.022,0.224427186418197
"PINK1",1.64090260106641e-05,-1.7243406921898,0.011,0.037,0.225033382710247
"PNISR",1.65703385290872e-05,0.265338217560762,0.41,0.33,0.227245622587902
"ENHO",1.67036652414288e-05,-3.14625356670495,0.002,0.019,0.229074065120955
"CTB-55O6.12",1.67878171300647e-05,-2.67137482822861,0.003,0.02,0.230228124121707
"NFKBID",1.68313005116792e-05,-1.13336400274984,0.018,0.047,0.230824455217168
"LYRM5",1.69475282580933e-05,0.909027836305684,0.097,0.053,0.232418402531492
"ABCC3",1.69660147790209e-05,-6.35325149505794,0,0.013,0.232671926679493
"KLK1",1.69660147790209e-05,-6.53920829856587,0,0.013,0.232671926679493
"GNG10",1.72394455330544e-05,-1.54611458830204,0.01,0.034,0.236421756040309
"ATP6V0E1",1.72886392804901e-05,-0.447580513067672,0.532,0.603,0.237096399092642
"COL4A3BP",1.73286556134713e-05,-1.17950883322024,0.022,0.054,0.237645183083146
"DRAM1",1.7649202930815e-05,-1.5921361562559,0.006,0.028,0.242041168993197
"GPR56",1.77378128738733e-05,-1.31845429112957,0.021,0.052,0.243256365752299
"PBX2",1.78113844739606e-05,-1.19267298135357,0.016,0.045,0.244265326675896
"CCDC64",1.78767330101248e-05,2.93728127299717,0.023,0.003,0.245161516500852
"POLR2G",1.79180578198727e-05,-0.642014828901085,0.212,0.281,0.245728244941734
"ACTR1B",1.80743838376074e-05,0.486662812727475,0.103,0.058,0.247872099948948
"CHMP1B",1.812535531556e-05,-0.55669164172312,0.226,0.302,0.248571122797589
"ASNS",1.83676478906492e-05,2.08563270030459,0.028,0.006,0.251893923172362
"TCEAL8",1.85233053613398e-05,-0.323351224295493,0.153,0.097,0.254028609725415
"ATP5G3",1.86085583492294e-05,-0.370503518247412,0.398,0.472,0.255197769201332
"KMO",1.86101402861509e-05,-2.33350080778191,0.006,0.026,0.255219463884274
"STAT2",1.86111448540449e-05,-0.930081494552106,0.043,0.084,0.255233240528371
"CD4",1.86161197497384e-05,-0.835454070632011,0.091,0.147,0.255301466247913
"TMEM106B",1.88458166379135e-05,0.993481242124362,0.085,0.044,0.258451529372346
"CHD9",1.8959574461227e-05,-0.890012798730977,0.044,0.085,0.260011604161267
"SLC39A8",1.90239753294907e-05,1.10795798178103,0.052,0.02,0.260894797668636
"HSPD1",1.90792435967868e-05,0.80572964395867,0.203,0.143,0.261652746686334
"CISD3",1.92963200941018e-05,-0.67151170977162,0.101,0.16,0.264629733770513
"POLR2E",1.94335030040754e-05,-0.278780145664495,0.133,0.198,0.26651106019789
"CLN8",1.9439465459767e-05,-1.30014723191847,0.019,0.049,0.266592829315245
"PPT1",1.95260983181637e-05,-0.811875748708375,0.16,0.231,0.267780912335297
"REXO2",1.95415402537424e-05,1.12080430140325,0.132,0.081,0.267992683039824
"CDKN2AIP",1.96002224694958e-05,1.34010814737278,0.062,0.028,0.268797450946665
"VPS25",1.98953706557207e-05,-0.439391236801114,0.055,0.1,0.272845113172554
"ENSA",1.99899002127979e-05,-0.398346879419472,0.276,0.354,0.274141491518311
"TXNDC9",2.00036508186674e-05,0.768865652602134,0.096,0.052,0.274330067327205
"PLEKHA2",2.00443968222198e-05,-1.47129008420829,0.017,0.046,0.274888858019923
"HNRNPLL",2.03112122700855e-05,1.56051836730797,0.045,0.016,0.278547965071952
"CCNG2",2.04531271525973e-05,-1.22513914073811,0.029,0.064,0.28049418577072
"UBQLN2",2.04551482747561e-05,1.06996844946633,0.084,0.043,0.280521903440006
"TSPYL2",2.05149758736312e-05,1.29381776862114,0.064,0.029,0.281342379130978
"DAD1",2.05153637464761e-05,0.351814583606053,0.403,0.328,0.281347698419173
"SFT2D1",2.05249960923977e-05,-0.515749945279707,0.119,0.181,0.281479796411142
"TUBGCP2",2.06770144666244e-05,-0.892509077422066,0.035,0.073,0.283564576395287
"PSMB4",2.10393803874686e-05,-0.414740834132736,0.15,0.216,0.288534062633745
"DPH5",2.1067715675338e-05,0.439206077664665,0.099,0.054,0.288922652771586
"RP11-47L3.1",2.10888615499449e-05,1.49365209778674,0.04,0.013,0.289212647295945
"RP11-44N11.2",2.15577137778755e-05,2.58309774254226,0.024,0.004,0.295642486749785
"RASA3",2.1682814553392e-05,0.766031021958588,0.11,0.063,0.297358118785219
"ANAPC11",2.17293792177963e-05,-0.364439928058098,0.21,0.289,0.297996706592859
"LSM5",2.18798723556901e-05,0.749144662030621,0.141,0.089,0.300060569485934
"MPG",2.18807506642805e-05,-0.632656730193745,0.116,0.176,0.300072614609943
"APPL1",2.20360795527941e-05,-1.09867525407459,0.04,0.078,0.302202794987018
"UVRAG",2.23087533806485e-05,-1.33546191703177,0.027,0.06,0.305942243862214
"GRAMD1A",2.23615825845069e-05,0.803995003004827,0.131,0.081,0.306666743563928
"CD59",2.2629345416636e-05,0.969918924014135,0.082,0.042,0.310338843043746
"CCNY",2.26747633173621e-05,-0.855999199982204,0.021,0.051,0.310961704134304
"SEC13",2.2940648809861e-05,-0.681703823771324,0.079,0.131,0.314608057778434
"IL6ST",2.31068877980523e-05,1.83908489634964,0.043,0.015,0.316887859262489
"RABGAP1L",2.31696023758061e-05,-0.896234635491963,0.073,0.122,0.317747926981805
"PSMB10",2.31722635725066e-05,-0.45635372323479,0.319,0.399,0.317784422633355
"CTB-61M7.2",2.33681585741043e-05,-4.50980117744773,0.001,0.015,0.320470926685266
"TNS3",2.3697478151912e-05,-3.98197242247533,0.001,0.015,0.324987215375321
"FOLR2",2.3697478151912e-05,-4.16603624473884,0.001,0.015,0.324987215375321
"C7orf50",2.37700523531193e-05,-0.566649102323807,0.131,0.196,0.325982497970678
"RASSF2",2.43224795189111e-05,-1.24424854567283,0.027,0.06,0.333558484122346
"RAN",2.48183553259729e-05,0.326209656911578,0.513,0.452,0.340358924940392
"CMPK2",2.48976790469492e-05,-0.688424051830285,0.043,0.084,0.341446770449862
"AIMP1",2.51636025956348e-05,0.886769788992822,0.124,0.076,0.345093645996535
"FURIN",2.563136676987e-05,-1.68408621343056,0.009,0.031,0.351508563881997
"SDPR",2.62571361796975e-05,-4.48477824258175,0.006,0.027,0.360090365568371
"OAS2",2.62905317977285e-05,-0.750677329045104,0.068,0.116,0.360548353074048
"AC074289.1",2.7121474690822e-05,-2.80168902763455,0.004,0.021,0.371943903909933
"TET2",2.71364975341237e-05,-1.62389899578271,0.011,0.036,0.372149927182973
"PPCDC",2.71430503929353e-05,-0.897111440162772,0.023,0.055,0.372239793088715
"PTPN12",2.71774572537983e-05,-2.11214675293317,0.006,0.027,0.37271164877859
"RASSF7",2.73398342776066e-05,0.848586324197747,0.106,0.061,0.374938487283096
"FAM212A",2.7401572379972e-05,-4.29645869419684,0.001,0.016,0.375785163618936
"MT-ND3",2.74218670778085e-05,-0.340452475624968,0.172,0.246,0.376063485105066
"SLC43A3",2.74391795299532e-05,-1.41115811014761,0.016,0.044,0.376300908073778
"AC011899.9",2.7678166429735e-05,-3.69037987970159,0.001,0.016,0.379578374417386
"PKN1",2.77084724037546e-05,-0.576234632163853,0.096,0.152,0.37999399054509
"MS4A14",2.79574137239145e-05,-3.22482987363902,0.001,0.016,0.383407971809763
"EMR1",2.80077745822803e-05,-1.33796752243332,0.01,0.033,0.384098620621391
"LINC00910",2.815851379266e-05,-2.89181938029919,0.001,0.016,0.386165858152539
"ACO2",2.82247343257975e-05,-0.618632469292228,0.07,0.119,0.387074006543988
"PEA15",2.8301864348645e-05,-1.34574917833557,0.018,0.047,0.388131767677318
"PSMB1",2.84131347731872e-05,-0.265182220656599,0.432,0.508,0.38965773027949
"PIK3R1",2.8429160459531e-05,1.28382339979891,0.079,0.04,0.389877506542009
"OSBPL5",2.84323166321798e-05,-2.2055266463603,0.004,0.021,0.389920790293714
"G6PC3",2.85237283178335e-05,-1.09968379564428,0.011,0.036,0.391174410150768
"C9orf89",2.90217699829437e-05,-0.70496988130435,0.086,0.139,0.39800455354609
"KBTBD11",2.90289326234727e-05,-2.98315124421917,0.003,0.02,0.398102781998305
"FGFR1OP2",2.91528452067702e-05,0.757682387926932,0.187,0.13,0.399802119165646
"XXbac-BPG299F13.17",2.9198198085334e-05,0.25569547864286,0.154,0.099,0.40042408854227
"ANG",2.93265138542836e-05,-3.17944890691124,0.002,0.018,0.402183810997645
"TDP2",2.93996606501867e-05,0.955912556727196,0.094,0.052,0.403186946156661
"SCAND1",2.94818480018978e-05,-0.467145833205858,0.267,0.341,0.404314063498026
"ADM",2.95119601651532e-05,-2.42135874215267,0.003,0.02,0.404727021704912
"RSL1D1",2.95788047730561e-05,0.380923498692571,0.36,0.291,0.405643728657691
"TNRC18",2.9624507938329e-05,-2.83156716297121,0.003,0.02,0.406270501866244
"UCK2",2.98887080119363e-05,-2.31909861632708,0.003,0.02,0.409893741675694
"RPN1",2.9892036081789e-05,-0.710338924180456,0.091,0.145,0.409939382825654
"PDCD1",2.99390281579548e-05,3.06388661809036,0.016,0.001,0.410583832158192
"H2AFJ",2.99652436035232e-05,-0.738566190046205,0.125,0.184,0.410943350778717
"FPR2",3.01645010330606e-05,-2.61824277984494,0.002,0.018,0.413675967167394
"AHNAK",3.01797509670535e-05,-0.415705239669055,0.24,0.315,0.413885104762171
"ZEB2-AS1",3.02454855061669e-05,-2.21496926662752,0.002,0.018,0.414786588231572
"CAMK1D",3.06758553150282e-05,-1.4961059467477,0.035,0.072,0.420688679790297
"ANKRD36",3.07665848700012e-05,1.41506807442007,0.04,0.013,0.421932944907196
"NFKBIZ",3.11231095625398e-05,-0.543651292324475,0.112,0.171,0.426822324540671
"NLN",3.12599264720481e-05,-6.2695905225073,0,0.012,0.428698631637667
"CYTL1",3.12599374638292e-05,-6.59678076579652,0,0.012,0.428698782378954
"NREP",3.12599374638292e-05,-5.60957643746462,0,0.012,0.428698782378954
"GPR162",3.12599374638292e-05,-6.05564782121425,0,0.012,0.428698782378954
"RP11-16E12.2",3.12599374638292e-05,-6.164859684817,0,0.012,0.428698782378954
"GCH1",3.13928362990014e-05,-0.472938424516023,0.053,0.097,0.430521357004505
"ZNF775",3.18416727855819e-05,0.838171528603672,0.072,0.034,0.43667670058147
"UGP2",3.20793913934914e-05,0.629854217866869,0.216,0.154,0.439936773570341
"ECHDC2",3.21794177795542e-05,0.891262966703168,0.072,0.035,0.441308535428807
"DNAJC9",3.24542883054502e-05,0.867813330329769,0.095,0.052,0.445078109820944
"HDLBP",3.27227390079326e-05,-1.37450769696014,0.038,0.075,0.448759642754788
"TMEM173",3.31311790535693e-05,0.685986643682117,0.153,0.101,0.45436098954065
"DENND5A",3.31911435965194e-05,-1.76788674290927,0.016,0.042,0.455183343282667
"FADS1",3.35620131699949e-05,-2.8594452096743,0.006,0.025,0.46026944861331
"LPAR6",3.36995138914276e-05,1.33049206118751,0.082,0.043,0.462155133507038
"HMHA1",3.38016841290312e-05,0.42059541718292,0.257,0.192,0.463556296145534
"SH2D3A",3.48992408507609e-05,1.51480620990683,0.043,0.015,0.478608189027335
"KDELR1",3.55354574753539e-05,-0.638045661869983,0.083,0.135,0.487333263817003
"IL16",3.58319891538006e-05,0.698468452346475,0.199,0.142,0.491399899255221
"LINC00987",3.58554242099185e-05,2.89955582240652,0.02,0.002,0.491721287614822
"ERGIC2",3.59344536626782e-05,1.07933150472568,0.07,0.034,0.492805097529969
"CHMP5",3.72889913451322e-05,-0.497557352822959,0.189,0.258,0.511381227307143
"AP001055.6",3.73191048040943e-05,-2.43333314410083,0.005,0.024,0.511794203283349
"NMI",3.80203590834438e-05,-0.432346304726602,0.145,0.21,0.521411204470348
"KLHDC10",3.83662472142828e-05,-2.06794841015466,0.005,0.024,0.526154714296675
"AP003733.1",3.85589364564673e-05,-0.860171275545897,0.028,0.06,0.528797254563993
"CBWD2",3.8839617023291e-05,-0.991483539693552,0.033,0.068,0.532646507857413
"MAFK",3.90078566067596e-05,-2.05861054527974,0.005,0.024,0.534953745505101
"CBR3",3.91407552826628e-05,2.02359765993455,0.025,0.005,0.536776317946438
"DNAJB12",3.9346951910856e-05,-0.867661525359054,0.038,0.076,0.539604098505479
"MORF4L1",3.93586602849272e-05,0.293362781023462,0.446,0.382,0.539764667147491
"HNRNPA0",3.99209424615243e-05,0.352205906200572,0.488,0.416,0.547475804917345
"FDFT1",4.00416662073964e-05,-0.689091465189001,0.102,0.156,0.549131410368234
"STAT6",4.12809812861494e-05,-0.64269363523392,0.076,0.126,0.566127377358253
"CYTH1",4.13321900287755e-05,0.65715041654845,0.189,0.134,0.566829654054628
"NCOR2",4.18732186801732e-05,-2.57152739558603,0.016,0.043,0.574249320979896
"DIMT1",4.22361789595982e-05,1.08654610693258,0.088,0.048,0.57922695825193
"SUGP2",4.23660184164749e-05,-1.19179209074237,0.023,0.053,0.581007576563537
"RP11-81H14.2",4.24540250281715e-05,-1.38095647330012,0.011,0.035,0.582214499236343
"LYPD2",4.30216691681107e-05,-5.13752969052139,0.001,0.014,0.58999917097147
"VNN1",4.30883961647555e-05,-4.22994294121699,0.001,0.014,0.590914265003457
"IL3RA",4.32221448053934e-05,-3.8317922352943,0.001,0.014,0.592748493861165
"CHD3",4.33912273061221e-05,1.11891396672163,0.064,0.03,0.595067291276159
"ST3GAL6",4.34235064241181e-05,-3.71035325399944,0.001,0.014,0.595509967100355
"RP11-390P2.4",4.34235064241181e-05,-3.61997492274202,0.001,0.014,0.595509967100355
"SPHK1",4.34235064241181e-05,-4.18644776967085,0.001,0.014,0.595509967100355
"ST3GAL1",4.40315032572691e-05,0.825289523878967,0.112,0.067,0.603848035670189
"MXD3",4.41001740636364e-05,-1.50303888325869,0.009,0.03,0.60478978710871
"C10orf35",4.42382060477087e-05,2.27417781641809,0.021,0.003,0.606682757738277
"NCSTN",4.50981712970201e-05,-1.03183645285448,0.035,0.07,0.618476321167333
"PDE7A",4.53461712917047e-05,1.16327758805232,0.067,0.033,0.621877393094438
"FAM3C",4.5395083872064e-05,-1.13972093492212,0.034,0.068,0.622548180221486
"CAMKK2",4.59820547937863e-05,-1.05764514949253,0.023,0.053,0.630597899441986
"GPR146",4.61811263592349e-05,4.56557487123901,0.016,0.001,0.633327966890547
"OSBPL10",4.65882758494931e-05,-2.88065941729478,0.004,0.02,0.638911614999948
"RP2",4.68430159802196e-05,-1.37275614115812,0.015,0.041,0.642405121152732
"HSF2",4.69945770598112e-05,1.82647908903835,0.033,0.01,0.644483629798251
"POLR2C",4.7353747054224e-05,0.645560042941118,0.15,0.099,0.649409287101628
"OGFOD1",4.7639932929e-05,2.20890217595988,0.038,0.013,0.653334040188307
"PHLDA2",4.78319721543769e-05,-2.72948864327696,0.004,0.02,0.655967666125124
"NOP58",4.89732577717561e-05,0.392698368300541,0.121,0.074,0.671619257081863
"TPMT",4.95457702311602e-05,-0.733547156197262,0.046,0.086,0.679470692950131
"CHST13",5.01978972338963e-05,-3.41837222061188,0.001,0.015,0.688413962665654
"KLF10",5.06257333141047e-05,-1.04383284947909,0.026,0.058,0.694281306669632
"CLEC4D",5.06933417200991e-05,-3.01164221882219,0.003,0.019,0.69520848834944
"KIR2DL3",5.07729720594258e-05,-3.16983931429191,0.001,0.015,0.696300538822965
"COBLL1",5.139883702426e-05,-2.77594223609752,0.003,0.019,0.704883650950702
"ST3GAL5",5.19750079171445e-05,-0.887594304985869,0.032,0.066,0.712785258575719
"PRPF38B",5.20010330293807e-05,0.519462470970227,0.19,0.133,0.713142166964928
"CPM",5.23758834254833e-05,-2.44258872299163,0.003,0.019,0.718282865297078
"GNA12",5.26910829368599e-05,-3.01005632717298,0.002,0.017,0.722605511396097
"ZCCHC6",5.2905832920241e-05,-1.30959090073893,0.013,0.038,0.725550592668186
"USF1",5.3329902624793e-05,-1.76444558377144,0.009,0.031,0.731366284596411
"SPN",5.34770019504466e-05,-0.683496039282596,0.118,0.176,0.733383604748425
"SLC25A38",5.47700710946675e-05,0.747826627208988,0.097,0.055,0.75111675499227
"OSM",5.47942878758008e-05,-1.32720597882423,0.023,0.052,0.751448863928732
"QSOX1",5.48792544191232e-05,-0.322805277439805,0.022,0.051,0.752614095103855
"STAT3",5.53548083515043e-05,0.535655140576955,0.203,0.147,0.75913584173253
"GABARAPL1",5.58553388950695e-05,-0.837157434173303,0.047,0.087,0.766000117606983
"TRAF4",5.60751844024841e-05,-1.30309320314681,0.011,0.033,0.769015078895666
"KCNK6",5.72138452122518e-05,-1.64757504689911,0.019,0.047,0.784630673240822
"RP13-1032I1.7",5.75295985492108e-05,1.44685106151371,0.04,0.014,0.788960914503877
"DGCR6L",5.75362691566106e-05,0.342965714573649,0.197,0.137,0.789052395213758
"C1orf53",5.76781455017419e-05,-5.91548354363638,0,0.011,0.790998087410888
"HLX",5.76781455017419e-05,-5.85333029798194,0,0.011,0.790998087410888
"FAM198B",5.76781455017419e-05,-6.29843412094953,0,0.011,0.790998087410888
"RP3-525N10.2",5.76781455017419e-05,-5.98771473626553,0,0.011,0.790998087410888
"AP001189.4",5.76781455017419e-05,-7.67518407529953,0,0.011,0.790998087410888
