"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.05238510817696e-08,1.557029101545,0.285,0.154,0.00124144409373539,"NK_cell","MRPS6"
9.45535867380443e-08,0.828822894987481,0.352,0.218,0.00129670788852554,"NK_cell","RALY"
1.16108476833077e-07,1.27578954938271,0.451,0.323,0.00159231165128881,"NK_cell","HLA-F"
1.7211436142972e-07,0.626273869454171,0.497,0.355,0.00236037635264719,"NK_cell","SERPINB1"
1.97085565867283e-07,0.48915048519682,0.834,0.726,0.00270283145030392,"NK_cell","EMP3"
2.11477118483572e-07,0.764427924967715,0.446,0.302,0.0029001972028837,"NK_cell","HNRNPA3"
2.2034854607611e-07,1.47647370736983,0.306,0.18,0.00302185996088777,"NK_cell","DDOST"
2.2815659472819e-07,0.738106010660922,0.627,0.53,0.0031289395401024,"NK_cell","HSP90AA1"
2.47528196828384e-07,1.21969312354141,0.285,0.16,0.00339460169130446,"NK_cell","SYTL1"
3.12504187860441e-07,0.910439992978744,0.342,0.205,0.00428568243231808,"NK_cell","IMP3"
3.13967241094559e-07,0.690035187994043,0.487,0.365,0.00430574674437079,"NK_cell","GHITM"
3.54113761424912e-07,0.731018388226855,0.57,0.459,0.00485631612418125,"NK_cell","PSMB1"
3.98409174984238e-07,1.00644378342558,0.352,0.223,0.00546378342573384,"NK_cell","TAP1"
4.66365547513448e-07,1.61231687470341,0.399,0.265,0.00639573711859942,"NK_cell","SCP2"
4.70417094389219e-07,1.25789107079756,0.254,0.135,0.00645130003245376,"NK_cell","SDF2L1"
4.94586020804988e-07,1.24331007926214,0.295,0.174,0.0067827526893196,"NK_cell","RASSF5"
5.21747937298755e-07,1.33507923808469,0.275,0.151,0.00715525121211513,"NK_cell","DENND2D"
7.16586860516344e-07,0.394381842024071,0.684,0.556,0.00982727220512114,"NK_cell","ENO1"
7.2355389879597e-07,0.87449581730748,0.409,0.276,0.00992281816808793,"NK_cell","MSN"
7.26738240697244e-07,0.614616404745181,0.668,0.58,0.00996648823292201,"NK_cell","PSMB9"
1.15959553670386e-06,1.06193439388576,0.394,0.279,0.0159026931903568,"NK_cell","NDUFB7"
1.39587449310419e-06,0.873541456591788,0.383,0.258,0.0191430227984308,"NK_cell","SRI"
1.41535668007897e-06,0.940822183913109,0.295,0.173,0.019410201510603,"NK_cell","RPA2"
1.68678440348735e-06,1.03856733591763,0.342,0.216,0.0231325613094255,"NK_cell","CD97"
1.8899613845047e-06,1.06506643031299,0.306,0.19,0.0259189304270975,"NK_cell","DSTN"
2.03375348917234e-06,1.03187762160804,0.352,0.233,0.0278908953505095,"NK_cell","DOK2"
2.20572885645254e-06,0.814145747442851,0.415,0.292,0.0302493655373901,"NK_cell","PSMD8"
2.26333356234676e-06,1.7966589762474,0.259,0.148,0.0310393564740234,"NK_cell","DEF6"
2.53609596789772e-06,0.62453321484011,0.632,0.525,0.0347800201037494,"NK_cell","EVL"
2.69087160220671e-06,0.788377831982911,0.461,0.367,0.0369026131526629,"NK_cell","CDC42"
3.01482645115314e-06,0.702395785695853,0.746,0.704,0.0413453299511142,"NK_cell","CIRBP"
4.5730026014823e-06,0.487812819623064,0.622,0.52,0.0627141576767283,"NK_cell","ARPC5"
4.85984010833995e-06,1.27097190597423,0.352,0.231,0.0666478472457741,"NK_cell","NDUFS8"
5.03574764310066e-06,0.898800872938119,0.487,0.379,0.0690602431774825,"NK_cell","LCP1"
5.96776941397259e-06,0.803601062078476,0.337,0.221,0.0818419897432201,"NK_cell","TERF2IP"
6.81656450818302e-06,0.704667642186587,0.451,0.347,0.093482365665222,"NK_cell","PRDX5"
6.8929981451582e-06,0.742870392817879,0.415,0.305,0.0945305765626996,"NK_cell","RAB7A"
6.95917263304757e-06,0.921508874322652,0.275,0.163,0.0954380934896144,"NK_cell","CCDC107"
7.47455214744619e-06,0.600225363840722,0.456,0.345,0.102506008150077,"NK_cell","RBM39"
8.15425218103627e-06,0.883761328249473,0.404,0.294,0.111827414410731,"NK_cell","TBC1D10C"
8.9493041728339e-06,0.910741117738417,0.321,0.211,0.122730757426244,"NK_cell","CDC42SE1"
9.54783792672664e-06,0.613035692246409,0.492,0.391,0.130939049327129,"NK_cell","TMEM59"
1.02356794644543e-05,1.10350163848818,0.28,0.174,0.140372108175526,"NK_cell","MIEN1"
1.05952272173582e-05,0.747449702906896,0.399,0.298,0.14530294605885,"NK_cell","SPCS2"
1.06179730448019e-05,0.88300445596416,0.368,0.251,0.145614882336414,"NK_cell","DUSP2"
1.12242349632474e-05,0.696169201872481,0.352,0.239,0.153929158285975,"NK_cell","CD47"
1.23966491416549e-05,0.766026237718469,0.404,0.284,0.170007646328656,"NK_cell","GYPC"
1.37691683459451e-05,0.875778363684456,0.259,0.152,0.188830374696291,"NK_cell","TBCC"
1.38396723845524e-05,0.860138487547607,0.358,0.245,0.189797267081752,"NK_cell","ATP6AP2"
1.40057348536615e-05,0.968406714707492,0.378,0.277,0.192074647783114,"NK_cell","IRF1"
1.40208556971277e-05,0.582757505950163,0.632,0.573,0.19228201503041,"NK_cell","EIF3G"
1.69115940069631e-05,0.347152282925129,0.87,0.809,0.231925600211492,"NK_cell","DDX5"
1.79906283095388e-05,1.10103698252598,0.264,0.162,0.246723476637015,"NK_cell","C19orf66"
1.8727474571989e-05,0.961064554718936,0.295,0.19,0.256828586280257,"NK_cell","CFLAR"
1.97741775351812e-05,0.87121835205357,0.347,0.244,0.271183070717475,"NK_cell","MAP1LC3B"
2.28503179720008e-05,0.652500115234537,0.596,0.549,0.313369260668019,"NK_cell","IL32"
2.53666890004389e-05,1.02271935132425,0.358,0.255,0.347878772952019,"NK_cell","WDR1"
2.66406427325006e-05,0.518198457975856,0.58,0.512,0.365349774433513,"NK_cell","TMBIM6"
2.74120655801013e-05,0.776114326990751,0.368,0.262,0.37592906736551,"NK_cell","PSMA5"
2.7726720596144e-05,0.542226031186559,0.404,0.299,0.380244246255519,"NK_cell","TBCB"
2.79750099543286e-05,1.08339816808882,0.254,0.154,0.383649286513662,"NK_cell","RNF126"
2.80353046369086e-05,0.912075851452575,0.332,0.231,0.384476167790565,"NK_cell","UBE2L3"
2.86202526944557e-05,0.814524035030643,0.337,0.232,0.392498145451765,"NK_cell","PDIA6"
2.94358959409546e-05,0.404070597813182,0.622,0.534,0.403683876934252,"NK_cell","GIMAP7"
3.04166571649667e-05,0.374581933539307,0.839,0.804,0.417134036360353,"NK_cell","CORO1A"
4.01586844196444e-05,0.717785954348305,0.534,0.444,0.550736198131004,"NK_cell","TRAPPC1"
4.58772975713284e-05,0.975903704863952,0.409,0.309,0.629161258893198,"NK_cell","RBM8A"
5.01773533299055e-05,0.655481929592574,0.415,0.311,0.688132223566324,"NK_cell","CYCS"
5.19952079693908e-05,1.09986586597584,0.316,0.215,0.713062282092226,"NK_cell","DDIT4"
5.33937426572262e-05,1.04777036012629,0.301,0.201,0.7322417868012,"NK_cell","WIPF1"
5.35782402082408e-05,0.567336524754135,0.503,0.408,0.734771986215814,"NK_cell","ACTR3"
5.51023510544368e-05,0.94419040126823,0.269,0.172,0.755673642360547,"NK_cell","KDELR2"
5.6607752228155e-05,0.54267107867115,0.477,0.388,0.776318714056917,"NK_cell","SRSF2"
6.28082800193663e-05,0.401417782368756,0.725,0.671,0.86135275218559,"NK_cell","HSPA8"
9.64860800036771e-05,0.351872337833401,0.731,0.712,1,"NK_cell","CHCHD2"
9.8923963993025e-05,1.11268781125756,0.316,0.22,1,"NK_cell","SIGIRR"
9.94913182446044e-05,0.45368666648144,0.922,0.915,1,"NK_cell","ARHGDIB"
0.000107475591676787,0.869520046555904,0.326,0.23,1,"NK_cell","ACP1"
0.000111659784022278,1.10524726962432,0.311,0.209,1,"NK_cell","FGR"
0.000114683568638529,0.979882474498705,0.306,0.211,1,"NK_cell","C19orf10"
0.000116333350846931,0.705561670356077,0.399,0.311,1,"NK_cell","PAIP2"
0.000129905352518334,0.622254149148932,0.44,0.352,1,"NK_cell","POLR2L"
0.000134441258605289,0.872881707008907,0.269,0.177,1,"NK_cell","FERMT3"
0.000150666290177126,0.854486418852672,0.269,0.178,1,"NK_cell","DNAJB6"
0.000156428660630592,1.12011045516645,0.326,0.242,1,"NK_cell","CCDC12"
0.000159857892279902,0.915640831964797,0.259,0.17,1,"NK_cell","ADRM1"
0.000170594553347669,0.439326859115913,0.58,0.503,1,"NK_cell","TPI1"
0.000171347814398537,0.47843102515482,0.466,0.375,1,"NK_cell","HNRNPF"
0.000176865509579072,0.905125348429011,0.378,0.301,1,"NK_cell","BAX"
0.000198941928239771,0.798999490766452,0.321,0.232,1,"NK_cell","HMGN3"
0.000212420434749339,0.701445454525358,0.316,0.227,1,"NK_cell","DCTN3"
0.000227456028564665,0.49634539435672,0.461,0.353,1,"NK_cell","LCK"
0.00024608537501325,0.386884406087798,0.731,0.652,1,"NK_cell","LIMD2"
0.000261377705724763,0.899831913090348,0.259,0.172,1,"NK_cell","CNPY2"
0.000271396046688466,0.865736041804177,0.326,0.231,1,"NK_cell","P4HB"
0.000275701657997285,0.879488264573009,0.259,0.171,1,"NK_cell","IFI16"
0.000299851952225705,0.8384979553619,0.264,0.179,1,"NK_cell","PDAP1"
0.000299929910533736,0.355431107206525,0.632,0.554,1,"NK_cell","CAPZB"
0.000371906598613858,0.350433059359469,0.627,0.54,1,"NK_cell","LSP1"
0.000384689940994054,0.692325624700944,0.326,0.237,1,"NK_cell","PPP2R5C"
0.000390851451545826,0.250312329676892,0.518,0.451,1,"NK_cell","ARL6IP5"
0.000422357523992334,0.78305331264283,0.332,0.256,1,"NK_cell","LMAN2"
0.000423820092243954,0.962666542102952,0.264,0.184,1,"NK_cell","MYH9"
0.000467820207862735,0.809692155094587,0.311,0.229,1,"NK_cell","MYO1G"
0.000509542456469392,0.807963388239236,0.285,0.204,1,"NK_cell","EMC4"
0.000528991553760738,0.404997573086949,0.554,0.493,1,"NK_cell","HNRNPK"
0.000561143761552474,0.622752620301234,0.378,0.301,1,"NK_cell","SRSF9"
0.000619811290518468,0.349192307154354,0.658,0.631,1,"NK_cell","HMGB1"
0.0006503084219045,0.637178358849101,0.326,0.249,1,"NK_cell","SEPW1"
0.00076541668559349,0.743839194851808,0.301,0.216,1,"NK_cell","CDKN2D"
0.000814767507994807,0.760436296095602,0.326,0.251,1,"NK_cell","BUD31"
0.000851729849095317,0.699064510393006,0.301,0.213,1,"NK_cell","LAT"
0.000966840068500341,0.691716410371759,0.275,0.198,1,"NK_cell","MRPL51"
0.00099792434879098,0.40194939971189,0.627,0.596,1,"NK_cell","SUMO2"
0.00103919492529791,0.574660581837677,0.472,0.411,1,"NK_cell","H2AFZ"
0.00108545860101783,0.456567008107814,0.518,0.472,1,"NK_cell","TPM3"
0.00113676673061813,0.598153141092026,0.383,0.307,1,"NK_cell","HNRNPM"
0.00119700337170348,0.487472127522054,0.383,0.314,1,"NK_cell","SEC61B"
0.00124512883424632,0.876940641782203,0.332,0.259,1,"NK_cell","CHMP2A"
0.0012565667750899,0.482042726843427,0.44,0.385,1,"NK_cell","C11orf58"
0.00126211556157951,0.411937192703345,0.513,0.451,1,"NK_cell","PTPRC"
0.00126498754214643,0.711380421131113,0.285,0.206,1,"NK_cell","IL10RA"
0.00136890700423509,0.764025559087688,0.306,0.231,1,"NK_cell","PGAM1"
0.00148957803565364,0.362755646416331,0.503,0.433,1,"NK_cell","COPE"
0.00164435632156334,0.899824219805696,0.523,0.47,1,"NK_cell","SRSF3"
0.00196349992558975,0.429836042677633,0.622,0.56,1,"NK_cell","ATP6V0E1"
0.00197524345657962,0.542501581737694,0.295,0.223,1,"NK_cell","MAF1"
0.00210158096621171,0.750207651794765,0.306,0.231,1,"NK_cell","GADD45B"
0.00234492728297009,0.973525879354531,0.394,0.338,1,"NK_cell","CSNK2B"
0.00258946470648413,0.833774762082802,0.254,0.184,1,"NK_cell","TMEM160"
0.00323885775601185,0.682054190776663,0.29,0.222,1,"NK_cell","RNF213"
0.00326405337166946,0.563823514315791,0.446,0.398,1,"NK_cell","NDUFB8.1"
0.00354723705901061,1.22117952060128,0.321,0.258,1,"NK_cell","FAM96B"
0.00369033654083917,0.771273820535691,0.29,0.228,1,"NK_cell","TAPSAR1"
0.00382882850907018,0.287363662974906,0.42,0.36,1,"NK_cell","C9orf16"
0.00389529503728259,1.14656013241415,0.28,0.215,1,"NK_cell","CSK"
0.00392252413350946,0.587416570918251,0.508,0.47,1,"NK_cell","SELL"
0.00411829493660654,0.39042543421942,0.404,0.342,1,"NK_cell","UBE2L6"
0.00436131596369571,0.41405978652601,0.389,0.327,1,"NK_cell","SRP9"
0.0043952832258467,0.519916446809809,0.487,0.428,1,"NK_cell","TUBA1B"
0.00444098444008278,0.631924204353435,0.29,0.227,1,"NK_cell","MED10"
0.00461251359338233,0.682158200567027,0.254,0.186,1,"NK_cell","DCK"
0.00471533098154442,0.588248228334174,0.254,0.19,1,"NK_cell","CRBN"
0.00476687327447056,0.636446947223821,0.306,0.24,1,"NK_cell","BANF1"
0.00529568618552756,0.667020089714712,0.347,0.285,1,"NK_cell","ARHGDIA"
0.00544051477887075,0.485666828279493,0.663,0.607,1,"NK_cell","KLF2"
0.00605130896758155,0.387783089761131,0.658,0.619,1,"NK_cell","C19orf43"
0.00638992702181085,0.70213655687687,0.663,0.642,1,"NK_cell","RBM3"
0.0066451668823968,0.640351581660877,0.352,0.294,1,"NK_cell","MDH2"
0.00673841135273756,0.280667980544567,0.606,0.564,1,"NK_cell","RHOA"
0.00698428684561536,1.25996288476823,0.275,0.209,1,"NK_cell","BUB3"
0.0071998518037566,0.710181629009916,0.347,0.298,1,"NK_cell","SUB1"
0.0073060447256792,0.668486712296134,0.306,0.251,1,"NK_cell","TCF25"
0.0073341051433673,1.03453247033629,0.269,0.203,1,"NK_cell","SEPT6"
0.00740463068117725,0.588046364334449,0.259,0.192,1,"NK_cell","ANP32A"
0.00783388675703001,0.542594874679645,0.29,0.226,1,"NK_cell","DEK"
0.00853864600674203,0.634402125068495,0.269,0.21,1,"NK_cell","MPHOSPH8"
0.00862209352285648,0.597925952958561,0.275,0.22,1,"NK_cell","RPN2"
0.00895014773377145,0.514956041792917,0.332,0.278,1,"NK_cell","RAB5C"
0.00900490108947816,0.561367134704527,0.301,0.242,1,"NK_cell","SRSF11"
0.00916326820779356,0.332933834796878,0.337,0.27,1,"NK_cell","EIF5"
0.00922927485688119,0.450736836323637,0.368,0.321,1,"NK_cell","ATP5J2"
0.00926088843995831,0.652117812837605,0.269,0.211,1,"NK_cell","SDHC"
0.00948396342878821,0.502182756035665,0.259,0.196,1,"NK_cell","TGFB1"
0,2.38461173246949,0.81,0.264,0,"Pre-B_cell_CD34-","S100A8"
0,1.65423076031598,0.921,0.385,0,"Pre-B_cell_CD34-","TYROBP"
0,1.76700252135385,0.857,0.344,0,"Pre-B_cell_CD34-","LST1"
0,2.22866196222837,0.857,0.345,0,"Pre-B_cell_CD34-","S100A9"
0,2.02210626469314,0.714,0.202,0,"Pre-B_cell_CD34-","LGALS2"
0,1.78703379149382,0.889,0.386,0,"Pre-B_cell_CD34-","CST3"
0,1.72401532925689,0.952,0.596,0,"Pre-B_cell_CD34-","LYZ"
0,2.493135716669,0.333,0.051,0,"Pre-B_cell_CD34-","FOLR3"
0,1.54446805136719,1,0.99,0,"Pre-B_cell_CD34-","FTL"
2.22044604925031e-16,1.69427531809608,0.762,0.285,3.04511971194188e-12,"Pre-B_cell_CD34-","FCN1"
2.22044604925031e-16,1.43477686995755,0.857,0.407,3.04511971194188e-12,"Pre-B_cell_CD34-","NPC2"
4.44089209850063e-16,0.945421420915823,0.968,0.911,6.09023942388376e-12,"Pre-B_cell_CD34-","OAZ1"
1.33226762955019e-15,1.64839533700148,0.794,0.414,1.82707182716513e-11,"Pre-B_cell_CD34-","GPX1"
1.55431223447522e-15,0.940169993763488,0.984,0.844,2.13158379835932e-11,"Pre-B_cell_CD34-","CYBA"
3.10862446895044e-15,1.50363530094491,0.857,0.468,4.26316759671863e-11,"Pre-B_cell_CD34-","LGALS1"
5.55111512312578e-15,1.22117736505687,1,0.99,7.6127992798547e-11,"Pre-B_cell_CD34-","FTH1"
1.13242748511766e-14,1.68404069695933,0.508,0.15,1.55301105309036e-10,"Pre-B_cell_CD34-","MS4A6A"
4.44089209850063e-14,1.50224594586814,0.635,0.233,6.09023942388376e-10,"Pre-B_cell_CD34-","GRN"
6.75015598972095e-14,1.07436073631182,0.889,0.514,9.25716392430331e-10,"Pre-B_cell_CD34-","CTSS"
7.17204073907851e-14,2.1200708773057,0.302,0.062,9.83573666957227e-10,"Pre-B_cell_CD34-","RBP7"
1.20126131264442e-13,1.053366347586,0.937,0.779,1.64740976416056e-09,"Pre-B_cell_CD34-","S100A6"
1.63868918434673e-13,1.07540662350849,0.937,0.622,2.24729834741311e-09,"Pre-B_cell_CD34-","COTL1"
2.98649993624167e-13,1.14669266882448,0.81,0.347,4.09568601256183e-09,"Pre-B_cell_CD34-","FCER1G"
9.86766224286839e-13,1.16884181642771,0.952,0.809,1.35325119998697e-08,"Pre-B_cell_CD34-","S100A4"
1.14730447364764e-12,1.25570190749689,0.778,0.365,1.57341335516037e-08,"Pre-B_cell_CD34-","AIF1"
1.18483001187997e-12,1.19979467836244,0.825,0.451,1.62487587829219e-08,"Pre-B_cell_CD34-","GSTP1"
1.2552181516412e-12,1.29232806909404,0.762,0.339,1.72140617316074e-08,"Pre-B_cell_CD34-","TYMP"
2.38054020940126e-12,1.62099503677294,0.571,0.216,3.26467284317289e-08,"Pre-B_cell_CD34-","CEBPD"
3.32667227098682e-12,1.23263987240008,0.746,0.362,4.56219835243132e-08,"Pre-B_cell_CD34-","PYCARD"
7.48534567662773e-12,1.09011257942765,0.825,0.502,1.02654030609273e-07,"Pre-B_cell_CD34-","PSAP"
8.41171576837496e-12,3.26947876848417,0.365,0.103,1.15358270047494e-07,"Pre-B_cell_CD34-","FPR1"
1.11668452262847e-11,1.07644480371003,0.921,0.583,1.53142115433269e-07,"Pre-B_cell_CD34-","SAT1"
1.78348447121834e-11,1.70661519061449,0.794,0.47,2.44587060382884e-07,"Pre-B_cell_CD34-","TSPO"
3.10946823844915e-11,1.29894626548456,0.587,0.214,4.26432474220917e-07,"Pre-B_cell_CD34-","CD68"
4.37143654608008e-11,1.50149622115903,0.476,0.169,5.99498807929422e-07,"Pre-B_cell_CD34-","NCF2"
8.04243338592414e-11,2.01780842309138,0.286,0.069,1.10293931454564e-06,"Pre-B_cell_CD34-","BST1"
9.30771015816845e-11,1.06727280092743,0.603,0.221,1.27645937109122e-06,"Pre-B_cell_CD34-","CFD"
1.13547615754328e-10,1.26599468376642,0.683,0.345,1.55719200245485e-06,"Pre-B_cell_CD34-","AP2S1"
1.16871623490056e-10,1.97938923654899,0.413,0.137,1.60277744454262e-06,"Pre-B_cell_CD34-","CD14"
1.52594381575e-10,1.59778096439473,0.46,0.158,2.09267934891955e-06,"Pre-B_cell_CD34-","IFI30"
4.03099331691692e-10,1.35409568479329,0.54,0.206,5.52810423481986e-06,"Pre-B_cell_CD34-","SPI1"
4.19851264865656e-10,0.865030786044042,0.952,0.849,5.75784024636761e-06,"Pre-B_cell_CD34-","GAPDH"
4.63893590207931e-10,1.20280711799872,0.746,0.433,6.36183669611157e-06,"Pre-B_cell_CD34-","RAC1"
6.82644385463504e-10,1.08634919387739,0.81,0.482,9.3617851022465e-06,"Pre-B_cell_CD34-","GABARAP"
7.97217181158771e-10,1.10565100693896,0.81,0.52,1.09330364224114e-05,"Pre-B_cell_CD34-","S100A11"
8.65055804766257e-10,1.89455842125977,0.54,0.226,1.18633753065644e-05,"Pre-B_cell_CD34-","FCGRT"
2.1185040388616e-09,1.53589527909484,0.667,0.344,2.9053164388948e-05,"Pre-B_cell_CD34-","TKT"
2.86151613515528e-09,2.03660850141378,0.27,0.071,3.92428322775196e-05,"Pre-B_cell_CD34-","IL8"
3.42778161410706e-09,1.36682839976213,0.587,0.27,4.70085970558642e-05,"Pre-B_cell_CD34-","RGS2"
9.79317738014629e-09,2.02189319334007,0.413,0.156,0.000134303634591326,"Pre-B_cell_CD34-","BLVRB"
1.02825812309248e-08,0.765587944187653,0.889,0.744,0.000141015319000903,"Pre-B_cell_CD34-","ARPC1B"
1.08819022681672e-08,1.23276322711198,0.556,0.239,0.000149234407705645,"Pre-B_cell_CD34-","SERPINA1"
1.11868025953754e-08,1.09778465176167,0.54,0.218,0.000153415810792978,"Pre-B_cell_CD34-","IFITM3"
2.7568503924158e-08,1.84007967200463,0.254,0.069,0.000378074462815903,"Pre-B_cell_CD34-","CD33"
5.29643509050715e-08,1.98548025445021,0.365,0.139,0.00072635310831215,"Pre-B_cell_CD34-","NUP214"
5.89226845093549e-08,0.466365692728981,1,0.993,0.000808065695361293,"Pre-B_cell_CD34-","TMSB10"
6.58538654718654e-08,1.98659044642662,0.365,0.135,0.000903119911081163,"Pre-B_cell_CD34-","CCL3"
6.954776199386e-08,1.25315611962908,0.397,0.148,0.000953778007983797,"Pre-B_cell_CD34-","JUND"
7.13518328865348e-08,1.3374529883238,0.444,0.174,0.000978519036205938,"Pre-B_cell_CD34-","RNF130"
7.20422572708657e-08,1.82794338484347,0.381,0.147,0.000987987516212652,"Pre-B_cell_CD34-","AGTRAP"
7.85578353479366e-08,1.69891981835941,0.365,0.132,0.0010773421539616,"Pre-B_cell_CD34-","SLC7A7"
7.88456058220532e-08,2.17262538711353,0.286,0.092,0.00108128863824364,"Pre-B_cell_CD34-","VCAN"
1.0064578681579e-07,0.915113561031141,0.619,0.364,0.00138025632039174,"Pre-B_cell_CD34-","TALDO1"
1.4049310803621e-07,1.84122568002676,0.27,0.083,0.00192672248360859,"Pre-B_cell_CD34-","PLBD1"
1.84796055124892e-07,1.28389941215569,0.508,0.236,0.00253429309998277,"Pre-B_cell_CD34-","CTSD"
2.60895419712526e-07,1.07090879366744,0.73,0.515,0.00357791978593758,"Pre-B_cell_CD34-","LAMTOR4"
3.2519223625016e-07,1.4554443929532,0.413,0.172,0.0044596863279347,"Pre-B_cell_CD34-","CTSH"
3.61890396538556e-07,1.56945272790146,0.27,0.084,0.00496296489812975,"Pre-B_cell_CD34-","PTPRE"
4.31587221960683e-07,1.48775031170112,0.365,0.141,0.00591878716196881,"Pre-B_cell_CD34-","CDA"
5.42731506181227e-07,1.8274503279285,0.254,0.079,0.00744301987576934,"Pre-B_cell_CD34-","CARS2"
5.52520563745773e-07,2.24896650610024,0.254,0.082,0.00757726701120953,"Pre-B_cell_CD34-","RAB32"
6.83888395691667e-07,0.964779859707182,0.476,0.202,0.00937884545851553,"Pre-B_cell_CD34-","CFP"
7.93155258804745e-07,1.5385806906069,0.317,0.115,0.0108773312192483,"Pre-B_cell_CD34-","LILRA5"
8.63665340133934e-07,1.7628875122448,0.302,0.104,0.0118443064745968,"Pre-B_cell_CD34-","MPEG1"
1.07377386249219e-06,1.45456332044244,0.444,0.199,0.0147257347502179,"Pre-B_cell_CD34-","BRI3"
1.28496440821024e-06,1.56103067654068,0.317,0.119,0.0176220018941953,"Pre-B_cell_CD34-","EIF4EBP1"
1.50575839685807e-06,0.682679375330521,0.937,0.854,0.0206499706545116,"Pre-B_cell_CD34-","SERF2"
1.92840167367869e-06,2.03267239159167,0.317,0.121,0.0264461005528296,"Pre-B_cell_CD34-","APOBEC3A"
2.08589952532812e-06,1.29860961026342,0.365,0.145,0.0286060260903498,"Pre-B_cell_CD34-","ZYX"
2.15807798786827e-06,0.591047249385607,0.937,0.814,0.0295958815256254,"Pre-B_cell_CD34-","ARPC3"
2.19959314917695e-06,1.24248323501722,0.429,0.188,0.0301652204478127,"Pre-B_cell_CD34-","CYC1"
2.41705999193265e-06,0.974294160582381,0.873,0.636,0.0331475607293643,"Pre-B_cell_CD34-","S100A10"
2.54096769025658e-06,0.795347274555513,0.81,0.636,0.0348468309041787,"Pre-B_cell_CD34-","NEAT1"
3.46696741315711e-06,2.20495860916742,0.27,0.1,0.0475459911040366,"Pre-B_cell_CD34-","C19orf38"
3.75297838406397e-06,0.867441843387508,0.571,0.318,0.0514683455590532,"Pre-B_cell_CD34-","CEBPB"
5.53251533874644e-06,1.16516026653158,0.302,0.111,0.0758729153555686,"Pre-B_cell_CD34-","TBXAS1"
6.07510425987279e-06,2.88318528586858,0.381,0.166,0.0833139798198954,"Pre-B_cell_CD34-","SAT2"
7.02918833650479e-06,0.753948381931392,0.492,0.24,0.0963982888468267,"Pre-B_cell_CD34-","LGALS3"
7.95204002468353e-06,1.27674902742374,0.286,0.109,0.10905427689851,"Pre-B_cell_CD34-","TMEM205"
8.26177079527035e-06,1.20993434215806,0.413,0.191,0.113301924686338,"Pre-B_cell_CD34-","ENY2"
8.30982550326098e-06,1.6348868583851,0.27,0.097,0.113960946951721,"Pre-B_cell_CD34-","RNASE6"
8.9759982986326e-06,1.10556664309963,0.667,0.465,0.123096840667448,"Pre-B_cell_CD34-","PRELID1"
